CustomerID,frequency,monetary,recency,recency_group,frequency_group
17806,1,546.04,11,Old,Low
17809,12,5411.91,16,Old,High
17811,39,7837.73,4,Old,High
17812,4,732.16,12,Old,Low
17813,5,1770.87999999999,14,Old,Medium
17816,4,36.56,36,Old,Low
17817,3,387.68,4,Old,Low
17819,7,3704.87,71,Old,Medium
17824,1,298.4,51,Old,Low
17827,5,1995.46,5,Old,Medium
17828,4,1820.09,22,Old,Low
17829,1,889.24,298,Old,Low
17830,3,398.7,1,Old,Low
17831,1,35.4,33,Old,Low
17832,1,155.37,49,Old,Low
17835,3,350.64,2,Old,Low
17836,1,110.21,47,Old,Low
17837,8,1593.38,42,Old,Medium
17838,5,2779.3,26,Old,Medium
17839,1,338.8,42,Old,Low
17841,124,40991.57,1,Old,High
17843,1,205.48,303,Old,Low
17844,1,51.56,106,Old,Low
17846,1,2033.1,85,Old,Low
17848,9,901.199999999999,81,Old,Medium
17849,4,605.8,218,Old,Low
17850,34,5391.21,372,Old,High
17852,2,114.34,11,Old,Low
17854,2,311.26,185,Old,Low
17855,1,208.97,372,Old,Low
17856,4,1418.03,1,Old,Low
17857,23,26879.04,4,Old,High
17858,12,5155.66,5,Old,High
17859,1,148.21,304,Old,Low
17860,1,252.8,368,Old,Low
17861,8,2100.8,3,Old,Medium
17862,1,330.9,323,Old,Low
17863,6,3160,59,Old,Medium
17864,3,597.5,12,Old,Low
17865,20,10526.32,30,Old,High
17866,1,329.65,142,Old,Low
17867,6,1197.1,30,Old,Medium
17869,5,428.18,107,Old,Medium
17870,12,1894.35,2,Old,High
17871,1,155.9,204,Old,Low
17873,5,1859.16,80,Old,Medium
17874,6,683.46,185,Old,Medium
17877,1,237.609999999999,170,Old,Low
17878,1,379.45,43,Old,Low
17879,1,178.519999999999,173,Old,Low
17880,1,458.92,364,Old,Low
17881,1,133.35,304,Old,Low
17883,4,671.77,3,Old,Low
17884,4,717.45,3,Old,Low
17885,1,190.19,12,Old,Low
17886,3,899.61,31,Old,Low
17887,1,111.35,129,Old,Low
17888,8,726.05,21,Old,Medium
17889,2,203.87,212,Old,Low
17890,2,602.09,322,Old,Low
17891,1,203.859999999999,162,Old,Low
17892,3,244.1,56,Old,Low
17893,1,112.25,225,Old,Low
17894,8,1119.81,71,Old,Medium
17895,1,98,44,Old,Low
17896,1,256.32,23,Old,Low
17897,3,566.6,172,Old,Low
17898,2,152.06,85,Old,Low
17899,1,155.799999999999,159,Old,Low
17900,2,112.199999999999,190,Old,Low
17901,1,110.38,29,Old,Low
17904,1,191.67,21,Old,Low
17905,4,800.24,71,Old,Low
17906,1,72.9,247,Old,Low
17908,1,243.28,373,Old,Low
17911,1,366.23,9,Old,Low
17912,5,311.01,310,Old,Medium
17913,2,411.6,58,Old,Low
17914,1,336.43,3,Old,Low
17917,3,341.28,45,Old,Low
17919,1,1304.04,88,Old,Low
17920,17,4204.1,4,Old,High
17921,4,826.52,64,Old,Low
17923,1,207.5,282,Old,Low
17924,7,2962.5,11,Old,Medium
17925,1,244.08,372,Old,Low
17926,2,397.29,133,Old,Low
17928,2,212.54,45,Old,Low
17929,4,843,11,Old,Low
17930,5,1740.48,35,Old,Medium
17931,2,408.36,134,Old,Low
17932,3,1331.57,29,Old,Low
17934,2,704.25,51,Old,Low
17935,2,145.79,138,Old,Low
17936,1,389.84,5,Old,Low
17937,7,4301.22,8,Old,Medium
17939,1,99.14,159,Old,Low
17940,10,4106.44,49,Old,High
17941,1,304.56,130,Old,Low
17942,1,77.5,7,Old,Low
17946,2,149.579999999999,233,Old,Low
17947,1,176.68,37,Old,Low
17948,1,358.56,147,Old,Low
17949,45,58510.48,1,Old,High
17950,3,482.2,72,Old,Low
17951,3,1008.54,39,Old,Low
17954,12,2332.72,5,Old,High
17955,4,557.3,198,Old,Low
17956,1,12.75,249,Old,Low
17957,1,111.68,66,Old,Low
17958,1,508.46,116,Old,Low
17960,1,73.78,171,Old,Low
17961,39,1296.44,21,Old,High
17962,1,102.83,142,Old,Low
17964,2,471.7,31,Old,Low
17965,14,2622.57,37,Old,High
17966,5,1098.43,37,Old,Medium
17967,1,123.07,371,Old,Low
17968,1,277.35,373,Old,Low
17969,2,228.2,166,Old,Low
17970,1,582.59,211,Old,Low
17972,1,136.04,241,Old,Low
17973,1,337.04,51,Old,Low
17974,3,740.79,24,Old,Low
17975,13,4488.81,15,Old,High
17976,1,353.19,372,Old,Low
17977,1,288.14,29,Old,Low
17978,1,300.92,365,Old,Low
17979,4,757.71,35,Old,Low
17980,3,811.45,165,Old,Low
17984,1,152.68,145,Old,Low
17985,1,634.95,22,Old,Low
17986,1,20.8,56,Old,Low
17987,1,198.57,185,Old,Low
17988,7,201.12,11,Old,Medium
17990,3,630.84,236,Old,Low
17991,2,93.35,225,Old,Low
17994,4,678.49,121,Old,Low
17995,1,76.1,281,Old,Low
17997,8,1970.67,74,Old,Medium
17999,2,382.06,37,Old,Low
18001,2,417.23,12,Old,Low
18004,1,169.47,362,Old,Low
18005,2,249.72,3,Old,Low
18006,1,444.68,23,Old,Low
18008,9,2116.19,70,Old,Medium
18009,1,257.34,235,Old,Low
18010,1,174.8,256,Old,Low
18011,1,102.789999999999,373,Old,Low
18013,2,187.29,155,Old,Low
18014,1,166.42,28,Old,Low
18015,1,120.03,4,Old,Low
18016,5,1483.56,32,Old,Medium
18017,3,523,81,Old,Low
18018,2,122.14,108,Old,Low
18019,1,38.45,51,Old,Low
18022,1,668.11,35,Old,Low
18024,2,389.78,152,Old,Low
18027,1,115.31,98,Old,Low
18030,2,230.649999999999,4,Old,Low
18032,1,73.5,334,Old,Low
18033,1,97.97,65,Old,Low
18034,2,422.88,21,Old,Low
18035,3,730.4,35,Old,Low
18036,3,405.62,32,Old,Low
18037,6,70.02,154,Old,Medium
18040,2,357.2,19,Old,Low
18041,21,4183.39,11,Old,High
18042,1,165.049999999999,53,Old,Low
18043,3,559.51,24,Old,Low
18044,10,2088.6,4,Old,High
18045,1,189.4,45,Old,Low
18048,2,172.29,203,Old,Low
18050,1,74.4,359,Old,Low
18053,1,300.02,70,Old,Low
18055,10,6784.19,7,Old,High
18056,1,363.65,288,Old,Low
18058,1,170.16,9,Old,Low
18059,3,306.46,23,Old,Low
18061,10,2119.41,21,Old,High
18062,3,720.52,173,Old,Low
18064,2,814,133,Old,Low
18065,14,2392.83,5,Old,High
18066,1,318,75,Old,Low
18067,1,396.33,40,Old,Low
18068,1,101.699999999999,289,Old,Low
18069,5,2036.67,26,Old,Medium
18071,2,453,257,Old,Low
18072,1,247.44,185,Old,Low
18073,12,3877.52,114,Old,High
18074,1,489.6,373,Old,Low
18075,10,2611.75,23,Old,High
18077,11,2633.00999999999,8,Old,High
18078,2,336.13,217,Old,Low
18079,4,3651.97,45,Old,Low
18080,2,1231.5,18,Old,Low
18081,3,343.45,36,Old,Low
18082,1,703.37,25,Old,Low
18084,1,90.4799999999999,16,Old,Low
18085,2,689.95,330,Old,Low
18086,1,101.34,274,Old,Low
18087,2,4055.71999999999,98,Old,Low
18088,1,167.67,61,Old,Low
18092,11,9068.26,2,Old,High
18093,4,2106.52,93,Old,Low
18094,7,3017.3,81,Old,Medium
18095,2,580.05,312,Old,Low
18096,3,911.15,11,Old,Low
18097,6,2697.8,7,Old,Medium
18099,1,168.31,127,Old,Low
18101,2,223.65,11,Old,Low
18102,60,259657.3,0,Old,High
18104,1,754.64,37,Old,Low
18105,1,113.48,37,Old,Low
18106,1,430.7,329,Old,Low
18108,1,271,254,Old,Low
18109,26,8052.97,1,Old,High
18110,1,236.3,19,Old,Low
18112,2,352.69,12,Old,Low
18113,1,76.32,368,Old,Low
18114,1,220.1,290,Old,Low
18116,8,1418.03,67,Old,Medium
18117,1,320.72,25,Old,Low
18118,26,5653.82,10,Old,High
18119,1,181.12,367,Old,Low
18120,1,111.15,214,Old,Low
18121,2,673.1,149,Old,Low
18122,6,1826.21,8,Old,Medium
18123,2,589.439999999999,24,Old,Low
18125,4,1142.99,29,Old,Low
18126,1,206.83,60,Old,Low
18127,3,348.73,19,Old,Low
18129,1,112.55,243,Old,Low
18130,3,1059.39,15,Old,Low
18133,1,931.499999999999,212,Old,Low
18135,5,681.91,29,Old,Medium
18136,3,784.33,63,Old,Low
18138,1,152.65,295,Old,Low
18139,6,8438.34,17,Old,Medium
18142,2,1019.52,157,Old,Low
18143,2,1000.16,116,Old,Low
18144,12,2888.75,7,Old,High
18145,4,2861.55,12,Old,Low
18146,2,160.35,140,Old,Low
18147,2,179.34,45,Old,Low
18149,3,612.079999999999,50,Old,Low
18150,3,566.58,32,Old,Low
18151,2,653.35,134,Old,Low
18154,2,399.19,3,Old,Low
18155,3,371.62,75,Old,Low
18156,2,734.94,12,Old,Low
18158,2,453.4,9,Old,Low
18159,1,530.15,301,Old,Low
18160,2,638.06,57,Old,Low
18161,5,1618.69,15,Old,Medium
18164,1,399.65,37,Old,Low
18165,1,302.46,177,Old,Low
18167,3,1384.86,23,Old,Low
18168,6,1169.94,176,Old,Medium
18169,1,202.65,60,Old,Low
18170,3,980.31,33,Old,Low
18171,5,1231.31,58,Old,Medium
18172,20,7561.68,14,Old,High
18173,4,2106.84,86,Old,Low
18174,1,104,7,Old,Low
18176,1,476.35,358,Old,Low
18177,6,1341.42,31,Old,Medium
18178,4,1590.81,128,Old,Low
18179,6,1793.17,9,Old,Medium
18180,6,1843.75,4,Old,Medium
18181,1,382.8,24,Old,Low
18183,2,632.07,227,Old,Low
18184,1,49.8,15,Old,Low
18185,1,304.25,249,Old,Low
18188,3,2001.04,15,Old,Low
18189,2,1090.24,77,Old,Low
18190,2,284.46,192,Old,Low
18191,1,207.799999999999,261,Old,Low
18192,1,957.97,71,Old,Low
18193,1,243.76,165,Old,Low
18194,1,973.839999999999,82,Old,Low
18196,2,689.13,95,Old,Low
18198,17,5425.56,4,Old,High
18200,1,163.8,106,Old,Low
18202,3,1396.99,199,Old,Low
18203,1,160.42,157,Old,Low
18204,3,1993.7,71,Old,Low
18205,2,517.36,36,Old,Low
18209,1,139.1,28,Old,Low
18210,6,2621.38,1,Old,Medium
18211,5,600.07,25,Old,Medium
18212,1,248.42,326,Old,Low
18213,1,232.48,236,Old,Low
18215,1,299.34,89,Old,Low
18216,1,481.75,31,Old,Low
18217,2,621.75,29,Old,Low
18218,2,662.08,211,Old,Low
18219,10,2069.77,2,Old,High
18220,1,305.28,226,Old,Low
18221,5,1041.61,22,Old,Medium
18222,1,443,92,Old,Low
18223,14,6484.54,4,Old,High
18224,1,158.95,263,Old,Low
18225,12,5509.12,3,Old,High
18226,11,5228.05,44,Old,High
18227,1,93.75,217,Old,Low
18228,2,779.9,56,Old,Low
18229,20,7276.9,11,Old,High
18230,7,2810.2,9,Old,Medium
18231,5,2083.27,192,Old,Medium
18232,4,592.97,81,Old,Low
18233,1,440,325,Old,Low
18235,3,1796.48,71,Old,Low
18236,6,882.24,29,Old,Medium
18237,5,987.1,2,Old,Medium
18239,5,1561.61,218,Old,Medium
18240,1,422.58,46,Old,Low
18241,17,2073.09,9,Old,High
18242,4,2232.49,72,Old,Low
18245,7,2567.06,7,Old,Medium
18246,2,596.1,23,Old,Low
18248,2,804.02,122,Old,Low
18249,1,95.34,17,Old,Low
18250,1,349.27,310,Old,Low
18251,1,4314.72,87,Old,Low
18252,2,526.67,50,Old,Low
18255,1,103.3,89,Old,Low
18257,8,2337.63,39,Old,Medium
18259,3,2338.6,24,Old,Low
18260,6,2643.2,172,Old,Medium
18261,2,324.24,43,Old,Low
18262,1,149.48,140,Old,Low
18263,3,1213.16,25,Old,Low
18265,2,801.51,72,Old,Low
18268,1,25.5,134,Old,Low
18269,1,168.6,366,Old,Low
18270,2,283.15,38,Old,Low
18272,6,3078.58,2,Old,Medium
18273,3,204,2,Old,Low
18274,1,175.92,30,Old,Low
18276,1,335.86,43,Old,Low
18277,1,110.38,58,Old,Low
18278,1,173.9,73,Old,Low
18280,1,180.6,277,Old,Low
18281,1,80.82,180,Old,Low
18282,2,178.05,7,Old,Low
18283,16,2094.88,3,Old,High
18287,3,1837.28,42,Old,Low
CustomerID,1,0,null,Old,Low
